epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
216,184,3,1,5,0,5,-----,-----,000,80,80,0,118480,118480
200,184,13,3,5,0,3,---,---,000,84,84,0,124404,124404
217,185,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
201,185,13,3,5,0,3,---,---,000,83,83,0,122923,122923
218,186,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
202,186,13,3,5,0,3,---,---,000,82,82,0,121442,121442
219,187,3,1,5,0,5,-----,-----,000,81,81,0,119961,119961
203,187,13,3,5,0,3,---,---,000,82,82,0,121442,121442
220,188,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
204,188,13,3,5,0,3,---,---,000,83,83,0,122923,122923
221,189,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
205,189,13,3,5,0,3,---,---,000,82,82,0,121442,121442
222,190,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
206,190,13,3,5,0,3,---,---,000,81,81,0,119961,119961
223,191,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
207,191,13,3,5,0,3,---,---,000,82,82,0,121442,121442
224,192,3,1,5,0,5,-----,-----,000,85,85,0,125885,125885
208,192,13,3,5,0,3,---,---,000,81,81,0,119961,119961
225,193,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
209,193,13,3,5,0,3,---,---,000,81,81,0,119961,119961
226,194,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
210,194,13,3,5,0,3,---,---,000,82,82,0,121442,121442
227,195,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
211,195,13,3,5,0,3,---,---,000,82,82,0,121442,121442
228,196,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
212,196,13,3,5,0,3,---,---,000,81,81,0,119961,119961
229,197,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
213,197,13,3,5,0,3,---,---,000,83,83,0,122923,122923
230,198,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
214,198,13,3,5,0,3,---,---,000,83,83,0,122923,122923
231,199,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
215,199,13,3,5,0,3,---,---,000,81,81,0,119961,119961
232,200,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
216,200,13,3,5,0,3,---,---,000,83,83,0,122923,122923
233,201,3,1,5,0,5,-----,-----,000,81,81,0,119961,119961
217,201,13,3,5,0,3,---,---,000,82,82,0,121442,121442
234,202,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
218,202,13,3,5,0,3,---,---,000,84,84,0,124404,124404
235,203,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
219,203,13,3,5,0,3,---,---,000,83,83,0,122923,122923
236,204,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
220,204,13,3,5,0,3,---,---,000,80,80,0,118480,118480
237,205,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
221,205,13,3,5,0,3,---,---,000,83,83,0,122923,122923
238,206,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
222,206,13,3,5,0,3,---,---,000,81,81,0,119961,119961
239,207,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
223,207,13,3,5,0,3,---,---,000,83,83,0,122923,122923
240,208,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
224,208,13,3,5,0,3,---,---,000,80,80,0,118480,118480
241,209,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
225,209,13,3,5,0,3,---,---,000,82,82,0,121442,121442
242,210,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
226,210,13,3,5,0,3,---,---,000,82,82,0,121442,121442
243,211,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
227,211,13,3,5,0,3,---,---,000,81,81,0,119961,119961
244,212,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
228,212,13,3,5,0,3,---,---,000,81,81,0,119961,119961
245,213,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
229,213,13,3,5,0,3,---,---,000,83,83,0,122923,122923
246,214,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
230,214,13,3,5,0,3,---,---,000,81,81,0,119961,119961
247,215,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
231,215,13,3,5,0,3,---,---,000,83,83,0,122923,122923
248,216,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
232,216,13,3,5,0,3,---,---,000,82,82,0,121442,121442
249,217,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
233,217,13,3,5,0,3,---,---,000,82,82,0,121442,121442
250,218,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
234,218,13,3,5,0,3,---,---,000,82,82,0,121442,121442
251,219,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
235,219,13,3,5,0,3,---,---,000,82,82,0,121442,121442
252,220,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
236,220,13,3,5,0,3,---,---,000,82,82,0,121442,121442
253,221,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
237,221,13,3,5,0,3,---,---,000,83,83,0,122923,122923
254,222,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
238,222,13,3,5,0,3,---,---,000,83,83,0,122923,122923
255,223,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
239,223,13,3,5,0,3,---,---,000,83,83,0,122923,122923
256,224,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
240,224,13,3,5,0,3,---,---,000,81,81,0,119961,119961
257,225,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
241,225,13,3,5,0,3,---,---,000,82,82,0,121442,121442
258,226,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
242,226,13,3,5,0,3,---,---,000,81,81,0,119961,119961
259,227,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
243,227,13,3,5,0,3,---,---,000,83,83,0,122923,122923
260,228,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
244,228,13,3,5,0,3,---,---,000,83,83,0,122923,122923
261,229,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
245,229,13,3,5,0,3,---,---,000,82,82,0,121442,121442
262,230,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
246,230,13,3,5,0,3,---,---,000,81,81,0,119961,119961
263,231,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
247,231,13,3,5,0,3,---,---,000,84,84,0,124404,124404
264,232,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
248,232,13,3,5,0,3,---,---,000,81,81,0,119961,119961
265,233,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
249,233,13,3,5,0,3,---,---,000,82,82,0,121442,121442
266,234,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
250,234,13,3,5,0,3,---,---,000,82,82,0,121442,121442
267,235,3,1,5,0,5,-----,-----,000,81,81,0,119961,119961
251,235,13,3,5,0,3,---,---,000,82,82,0,121442,121442
268,236,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
252,236,13,3,5,0,3,---,---,000,83,83,0,122923,122923
269,237,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
253,237,13,3,5,0,3,---,---,000,83,83,0,122923,122923
270,238,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
254,238,13,3,5,0,3,---,---,000,83,83,0,122923,122923
271,239,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
255,239,13,3,5,0,3,---,---,000,83,83,0,122923,122923
272,240,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
256,240,13,3,5,0,3,---,---,000,81,81,0,119961,119961
273,241,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
257,241,13,3,5,0,3,---,---,000,83,83,0,122923,122923
274,242,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
258,242,13,3,5,0,3,---,---,000,83,83,0,122923,122923
275,243,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
259,243,13,3,5,0,3,---,---,000,82,82,0,121442,121442
276,244,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
260,244,13,3,5,0,3,---,---,000,81,81,0,119961,119961
277,245,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
261,245,13,3,5,0,3,---,---,000,85,85,0,125885,125885
278,246,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
262,246,13,3,5,0,3,---,---,000,82,82,0,121442,121442
279,247,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
263,247,13,3,5,0,3,---,---,000,80,80,0,118480,118480
280,248,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
264,248,13,3,5,0,3,---,---,000,82,82,0,121442,121442
281,249,3,1,5,0,5,-----,-----,000,81,81,0,119961,119961
265,249,13,3,5,0,3,---,---,000,83,83,0,122923,122923
282,250,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
266,250,13,3,5,0,3,---,---,000,83,83,0,122923,122923
283,251,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
267,251,13,3,5,0,3,---,---,000,83,83,0,122923,122923
284,252,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
268,252,13,3,5,0,3,---,---,000,82,82,0,121442,121442
285,253,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
269,253,13,3,5,0,3,---,---,000,81,81,0,119961,119961
286,254,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
270,254,13,3,5,0,3,---,---,000,82,82,0,121442,121442
287,255,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
271,255,13,3,5,0,3,---,---,000,82,82,0,121442,121442
288,256,3,1,5,0,5,-----,-----,000,81,81,0,119961,119961
272,256,13,3,5,0,3,---,---,000,81,81,0,119961,119961
289,257,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
273,257,13,3,5,0,3,---,---,000,82,82,0,121442,121442
290,258,3,1,5,0,5,-----,-----,000,85,85,0,125885,125885
274,258,13,3,5,0,3,---,---,000,83,83,0,122923,122923
291,259,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
275,259,13,3,5,0,3,---,---,000,83,83,0,122923,122923
292,260,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
276,260,13,3,5,0,3,---,---,000,79,79,0,116999,116999
293,261,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
277,261,13,3,5,0,3,---,---,000,84,84,0,124404,124404
294,262,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
278,262,13,3,5,0,3,---,---,000,81,81,0,119961,119961
295,263,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
279,263,13,3,5,0,3,---,---,000,83,83,0,122923,122923
296,264,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
280,264,13,3,5,0,3,---,---,000,81,81,0,119961,119961
297,265,3,1,5,0,5,-----,-----,000,85,85,0,125885,125885
281,265,13,3,5,0,3,---,---,000,82,82,0,121442,121442
298,266,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
282,266,13,3,5,0,3,---,---,000,82,82,0,121442,121442
299,267,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
283,267,13,3,5,0,3,---,---,000,81,81,0,119961,119961
300,268,3,1,5,0,5,-----,-----,000,85,85,0,125885,125885
284,268,13,3,5,0,3,---,---,000,83,83,0,122923,122923
301,269,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
285,269,13,3,5,0,3,---,---,000,81,81,0,119961,119961
302,270,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
286,270,13,3,5,0,3,---,---,000,81,81,0,119961,119961
303,271,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
287,271,13,3,5,0,3,---,---,000,82,82,0,121442,121442
304,272,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
288,272,13,3,5,0,3,---,---,000,81,81,0,119961,119961
305,273,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
289,273,13,3,5,0,3,---,---,000,82,82,0,121442,121442
306,274,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
290,274,13,3,5,0,3,---,---,000,81,81,0,119961,119961
307,275,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
291,275,13,3,5,0,3,---,---,000,82,82,0,121442,121442
308,276,3,1,5,0,5,-----,-----,000,85,85,0,125885,125885
292,276,13,3,5,0,3,---,---,000,82,82,0,121442,121442
309,277,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
293,277,13,3,5,0,3,---,---,000,82,82,0,121442,121442
310,278,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
294,278,13,3,5,0,3,---,---,000,81,81,0,119961,119961
311,279,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
295,279,13,3,5,0,3,---,---,000,82,82,0,121442,121442
312,280,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
296,280,13,3,5,0,3,---,---,000,84,84,0,124404,124404
313,281,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
297,281,13,3,5,0,3,---,---,000,81,81,0,119961,119961
314,282,3,1,5,0,5,-----,-----,000,81,81,0,119961,119961
298,282,13,3,5,0,3,---,---,000,82,82,0,121442,121442
315,283,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
299,283,13,3,5,0,3,---,---,000,82,82,0,121442,121442
316,284,3,1,5,0,5,-----,-----,000,85,85,0,125885,125885
300,284,13,3,5,0,3,---,---,000,84,84,0,124404,124404
317,285,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
301,285,13,3,5,0,3,---,---,000,81,81,0,119961,119961
318,286,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
302,286,13,3,5,0,3,---,---,000,81,81,0,119961,119961
319,287,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
303,287,13,3,5,0,3,---,---,000,81,81,0,119961,119961
320,288,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
304,288,13,3,5,0,3,---,---,000,83,83,0,122923,122923
321,289,3,1,5,0,5,-----,-----,000,81,81,0,119961,119961
305,289,13,3,5,0,3,---,---,000,83,83,0,122923,122923
322,290,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
306,290,13,3,5,0,3,---,---,000,82,82,0,121442,121442
323,291,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
307,291,13,3,5,0,3,---,---,000,83,83,0,122923,122923
324,292,3,1,5,0,5,-----,-----,000,81,81,0,119961,119961
308,292,13,3,5,0,3,---,---,000,83,83,0,122923,122923
325,293,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
309,293,13,3,5,0,3,---,---,000,83,83,0,122923,122923
326,294,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
310,294,13,3,5,0,3,---,---,000,84,84,0,124404,124404
327,295,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
311,295,13,3,5,0,3,---,---,000,84,84,0,124404,124404
328,296,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
312,296,13,3,5,0,3,---,---,000,83,83,0,122923,122923
329,297,3,1,5,0,5,-----,-----,000,81,81,0,119961,119961
313,297,13,3,5,0,3,---,---,000,82,82,0,121442,121442
330,298,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
314,298,13,3,5,0,3,---,---,000,81,81,0,119961,119961
331,299,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
315,299,13,3,5,0,3,---,---,000,84,84,0,124404,124404
332,300,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
316,300,13,3,5,0,3,---,---,000,82,82,0,121442,121442
333,301,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
317,301,13,3,5,0,3,---,---,000,81,81,0,119961,119961
334,302,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
318,302,13,3,5,0,3,---,---,000,83,83,0,122923,122923
335,303,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
319,303,13,3,5,0,3,---,---,000,82,82,0,121442,121442
336,304,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
320,304,13,3,5,0,3,---,---,000,83,83,0,122923,122923
337,305,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
321,305,13,3,5,0,3,---,---,000,83,83,0,122923,122923
338,306,3,1,5,0,5,-----,-----,000,85,85,0,125885,125885
322,306,13,3,5,0,3,---,---,000,83,83,0,122923,122923
339,307,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
323,307,13,3,5,0,3,---,---,000,82,82,0,121442,121442
340,308,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
324,308,13,3,5,0,3,---,---,000,81,81,0,119961,119961
341,309,3,1,5,0,5,-----,-----,000,85,85,0,125885,125885
325,309,13,3,5,0,3,---,---,000,82,82,0,121442,121442
342,310,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
326,310,13,3,5,0,3,---,---,000,82,82,0,121442,121442
343,311,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
327,311,13,3,5,0,3,---,---,000,81,81,0,119961,119961
344,312,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
328,312,13,3,5,0,3,---,---,000,82,82,0,121442,121442
345,313,3,1,5,0,5,-----,-----,000,85,85,0,125885,125885
329,313,13,3,5,0,3,---,---,000,82,82,0,121442,121442
346,314,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
330,314,13,3,5,0,3,---,---,000,82,82,0,121442,121442
347,315,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
331,315,13,3,5,0,3,---,---,000,81,81,0,119961,119961
348,316,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
332,316,13,3,5,0,3,---,---,000,82,82,0,121442,121442
349,317,3,1,5,0,5,-----,-----,000,81,81,0,119961,119961
333,317,13,3,5,0,3,---,---,000,81,81,0,119961,119961
350,318,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
334,318,13,3,5,0,3,---,---,000,84,84,0,124404,124404
351,319,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
335,319,13,3,5,0,3,---,---,000,83,83,0,122923,122923
352,320,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
336,320,13,3,5,0,3,---,---,000,83,83,0,122923,122923
353,321,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
337,321,13,3,5,0,3,---,---,000,82,82,0,121442,121442
354,322,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
338,322,13,3,5,0,3,---,---,000,83,83,0,122923,122923
355,323,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
339,323,13,3,5,0,3,---,---,000,81,81,0,119961,119961
356,324,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
340,324,13,3,5,0,3,---,---,000,82,82,0,121442,121442
357,325,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
341,325,13,3,5,0,3,---,---,000,82,82,0,121442,121442
358,326,3,1,5,0,5,-----,-----,000,81,81,0,119961,119961
342,326,13,3,5,0,3,---,---,000,82,82,0,121442,121442
359,327,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
343,327,13,3,5,0,3,---,---,000,83,83,0,122923,122923
360,328,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
344,328,13,3,5,0,3,---,---,000,84,84,0,124404,124404
361,329,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
345,329,13,3,5,0,3,---,---,000,83,83,0,122923,122923
362,330,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
346,330,13,3,5,0,3,---,---,000,82,82,0,121442,121442
363,331,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
347,331,13,3,5,0,3,---,---,000,82,82,0,121442,121442
364,332,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
348,332,13,3,5,0,3,---,---,000,82,82,0,121442,121442
365,333,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
349,333,13,3,5,0,3,---,---,000,81,81,0,119961,119961
366,334,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
350,334,13,3,5,0,3,---,---,000,82,82,0,121442,121442
367,335,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
351,335,13,3,5,0,3,---,---,000,82,82,0,121442,121442
368,336,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
352,336,13,3,5,0,3,---,---,000,81,81,0,119961,119961
369,337,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
353,337,13,3,5,0,3,---,---,000,81,81,0,119961,119961
370,338,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
354,338,13,3,5,0,3,---,---,000,83,83,0,122923,122923
371,339,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
355,339,13,3,5,0,3,---,---,000,81,81,0,119961,119961
372,340,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
356,340,13,3,5,0,3,---,---,000,84,84,0,124404,124404
373,341,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
357,341,13,3,5,0,3,---,---,000,82,82,0,121442,121442
374,342,3,1,5,0,5,-----,-----,000,85,85,0,125885,125885
358,342,13,3,5,0,3,---,---,000,81,81,0,119961,119961
375,343,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
359,343,13,3,5,0,3,---,---,000,81,81,0,119961,119961
376,344,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
360,344,13,3,5,0,3,---,---,000,81,81,0,119961,119961
377,345,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
361,345,13,3,5,0,3,---,---,000,81,81,0,119961,119961
378,346,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
362,346,13,3,5,0,3,---,---,000,82,82,0,121442,121442
379,347,3,1,5,0,5,-----,-----,000,84,84,0,124404,124404
363,347,13,3,5,0,3,---,---,000,82,82,0,121442,121442
380,348,3,1,5,0,5,-----,-----,000,82,82,0,121442,121442
364,348,13,3,5,0,3,---,---,000,82,82,0,121442,121442
381,349,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
365,349,13,3,5,0,3,---,---,000,81,81,0,119961,119961
382,350,3,1,5,0,5,-----,-----,000,83,83,0,122923,122923
366,350,13,3,5,0,3,---,---,000,84,84,0,124404,124404
383,351,3,1,5,0,5,-----,-----,000,85,85,0,125885,125885
367,351,13,3,5,0,3,---,---,000,82,82,0,121442,121442
