epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
291,259,5,1,5,0,3,---,---,000,110,110,0,162910,162910
275,259,11,3,5,0,2,--,--,000,83,83,0,122923,122923
292,260,5,1,5,0,3,---,---,000,111,111,0,164391,164391
276,260,11,3,5,0,2,--,--,000,84,84,0,124404,124404
293,261,5,1,5,0,3,---,---,000,111,111,0,164391,164391
277,261,11,3,5,0,2,--,--,000,82,82,0,121442,121442
294,262,5,1,5,0,3,---,---,000,111,111,0,164391,164391
278,262,11,3,5,0,2,--,--,000,84,84,0,124404,124404
295,263,5,1,5,0,3,---,---,000,110,110,0,162910,162910
279,263,11,3,5,0,2,--,--,000,82,82,0,121442,121442
296,264,5,1,5,0,3,---,---,000,111,111,0,164391,164391
280,264,11,3,5,0,2,--,--,000,82,82,0,121442,121442
297,265,5,1,5,0,3,---,---,000,113,113,0,167353,167353
281,265,11,3,5,0,2,--,--,000,82,82,0,121442,121442
298,266,5,1,5,0,3,---,---,000,110,110,0,162910,162910
282,266,11,3,5,0,2,--,--,000,83,83,0,122923,122923
299,267,5,1,5,0,3,---,---,000,110,110,0,162910,162910
283,267,11,3,5,0,2,--,--,000,83,83,0,122923,122923
300,268,5,1,5,0,3,---,---,000,113,113,0,167353,167353
284,268,11,3,5,0,2,--,--,000,83,83,0,122923,122923
301,269,5,1,5,0,3,---,---,000,111,111,0,164391,164391
285,269,11,3,5,0,2,--,--,000,83,83,0,122923,122923
302,270,5,1,5,0,3,---,---,000,112,112,0,165872,165872
286,270,11,3,5,0,2,--,--,000,82,82,0,121442,121442
303,271,5,1,5,0,3,---,---,000,111,111,0,164391,164391
287,271,11,3,5,0,2,--,--,000,83,83,0,122923,122923
304,272,5,1,5,0,3,---,---,000,111,111,0,164391,164391
288,272,11,3,5,0,2,--,--,000,82,82,0,121442,121442
305,273,5,1,5,0,3,---,---,000,111,111,0,164391,164391
289,273,11,3,5,0,2,--,--,000,82,82,0,121442,121442
306,274,5,1,5,0,3,---,---,000,112,112,0,165872,165872
290,274,11,3,5,0,2,--,--,000,84,84,0,124404,124404
307,275,5,1,5,0,3,---,---,000,110,110,0,162910,162910
291,275,11,3,5,0,2,--,--,000,82,82,0,121442,121442
