epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
220,188,26,3,7,0,3,---,---,000,58,58,0,85898,85898
237,189,3,1,7,0,4,----,----,000,164,164,0,242884,242884
221,189,26,3,7,0,3,---,---,000,54,54,0,79974,79974
238,190,3,1,7,0,4,----,----,000,158,158,0,233998,233998
222,190,26,3,7,0,3,---,---,000,55,55,0,81455,81455
239,191,3,1,7,0,4,----,----,000,166,166,0,245846,245846
223,191,26,3,7,0,3,---,---,000,56,56,0,82936,82936
240,192,3,1,7,0,4,----,----,000,167,167,0,247327,247327
224,192,26,3,7,0,3,---,---,000,56,56,0,82936,82936
241,193,3,1,7,0,4,----,----,000,168,168,0,248808,248808
225,193,26,3,7,0,3,---,---,000,54,54,0,79974,79974
242,194,3,1,7,0,4,----,----,000,166,166,0,245846,245846
226,194,26,3,7,0,3,---,---,000,54,54,0,79974,79974
243,195,3,1,7,0,4,----,----,000,166,166,0,245846,245846
227,195,26,3,7,0,3,---,---,000,56,56,0,82936,82936
244,196,3,1,7,0,4,----,----,000,166,166,0,245846,245846
228,196,26,3,7,0,3,---,---,000,55,55,0,81455,81455
245,197,3,1,7,0,4,----,----,000,166,166,0,245846,245846
229,197,26,3,7,0,3,---,---,000,55,55,0,81455,81455
246,198,3,1,7,0,4,----,----,000,165,165,0,244365,244365
230,198,26,3,7,0,3,---,---,000,56,56,0,82936,82936
247,199,3,1,7,0,4,----,----,000,165,165,0,244365,244365
231,199,26,3,7,0,3,---,---,000,57,57,0,84417,84417
248,200,3,1,7,0,4,----,----,000,167,167,0,247327,247327
232,200,26,3,7,0,3,---,---,000,56,56,0,82936,82936
249,201,3,1,7,0,4,----,----,000,166,166,0,245846,245846
233,201,26,3,7,0,3,---,---,000,56,56,0,82936,82936
250,202,3,1,7,0,4,----,----,000,165,165,0,244365,244365
234,202,26,3,7,0,3,---,---,000,56,56,0,82936,82936
251,203,3,1,7,0,4,----,----,000,165,165,0,244365,244365
235,203,26,3,7,0,3,---,---,000,56,56,0,82936,82936
252,204,3,1,7,0,4,----,----,000,168,168,0,248808,248808
236,204,26,3,7,0,3,---,---,000,53,53,0,78493,78493
253,205,3,1,7,0,4,----,----,000,165,165,0,244365,244365
237,205,26,3,7,0,3,---,---,000,56,56,0,82936,82936
254,206,3,1,7,0,4,----,----,000,165,165,0,244365,244365
238,206,26,3,7,0,3,---,---,000,56,56,0,82936,82936
255,207,3,1,7,0,4,----,----,000,165,165,0,244365,244365
239,207,26,3,7,0,3,---,---,000,55,55,0,81455,81455
256,208,3,1,7,0,4,----,----,000,166,166,0,245846,245846
240,208,26,3,7,0,3,---,---,000,55,55,0,81455,81455
257,209,3,1,7,0,4,----,----,000,165,165,0,244365,244365
241,209,26,3,7,0,3,---,---,000,55,55,0,81455,81455
258,210,3,1,7,0,4,----,----,000,165,165,0,244365,244365
242,210,26,3,7,0,3,---,---,000,55,55,0,81455,81455
259,211,3,1,7,0,4,----,----,000,167,167,0,247327,247327
243,211,26,3,7,0,3,---,---,000,55,55,0,81455,81455
260,212,3,1,7,0,4,----,----,000,164,164,0,242884,242884
244,212,26,3,7,0,3,---,---,000,54,54,0,79974,79974
261,213,3,1,7,0,4,----,----,000,164,164,0,242884,242884
245,213,26,3,7,0,3,---,---,000,54,54,0,79974,79974
262,214,3,1,7,0,4,----,----,000,168,168,0,248808,248808
246,214,26,3,7,0,3,---,---,000,55,55,0,81455,81455
263,215,3,1,7,0,4,----,----,000,167,167,0,247327,247327
247,215,26,3,7,0,3,---,---,000,56,56,0,82936,82936
264,216,3,1,7,0,4,----,----,000,166,166,0,245846,245846
248,216,26,3,7,0,3,---,---,000,55,55,0,81455,81455
265,217,3,1,7,0,4,----,----,000,166,166,0,245846,245846
249,217,26,3,7,0,3,---,---,000,55,55,0,81455,81455
266,218,3,1,7,0,4,----,----,000,166,166,0,245846,245846
250,218,26,3,7,0,3,---,---,000,54,54,0,79974,79974
267,219,3,1,7,0,4,----,----,000,166,166,0,245846,245846
251,219,26,3,7,0,3,---,---,000,56,56,0,82936,82936
268,220,3,1,7,0,4,----,----,000,164,164,0,242884,242884
252,220,26,3,7,0,3,---,---,000,55,55,0,81455,81455
269,221,3,1,7,0,4,----,----,000,167,167,0,247327,247327
253,221,26,3,7,0,3,---,---,000,56,56,0,82936,82936
270,222,3,1,7,0,4,----,----,000,167,167,0,247327,247327
254,222,26,3,7,0,3,---,---,000,56,56,0,82936,82936
271,223,3,1,7,0,4,----,----,000,167,167,0,247327,247327
255,223,26,3,7,0,3,---,---,000,56,56,0,82936,82936
272,224,3,1,7,0,4,----,----,000,167,167,0,247327,247327
256,224,26,3,7,0,3,---,---,000,55,55,0,81455,81455
273,225,3,1,7,0,4,----,----,000,166,166,0,245846,245846
257,225,26,3,7,0,3,---,---,000,57,57,0,84417,84417
274,226,3,1,7,0,4,----,----,000,168,168,0,248808,248808
258,226,26,3,7,0,3,---,---,000,55,55,0,81455,81455
275,227,3,1,7,0,4,----,----,000,165,165,0,244365,244365
259,227,26,3,7,0,3,---,---,000,56,56,0,82936,82936
276,228,3,1,7,0,4,----,----,000,166,166,0,245846,245846
260,228,26,3,7,0,3,---,---,000,56,56,0,82936,82936
277,229,3,1,7,0,4,----,----,000,165,165,0,244365,244365
261,229,26,3,7,0,3,---,---,000,56,56,0,82936,82936
278,230,3,1,7,0,4,----,----,000,168,168,0,248808,248808
262,230,26,3,7,0,3,---,---,000,55,55,0,81455,81455
279,231,3,1,7,0,4,----,----,000,165,165,0,244365,244365
263,231,26,3,7,0,3,---,---,000,55,55,0,81455,81455
280,232,3,1,7,0,4,----,----,000,166,166,0,245846,245846
264,232,26,3,7,0,3,---,---,000,55,55,0,81455,81455
281,233,3,1,7,0,4,----,----,000,165,165,0,244365,244365
265,233,26,3,7,0,3,---,---,000,55,55,0,81455,81455
282,234,3,1,7,0,4,----,----,000,163,163,0,241403,241403
266,234,26,3,7,0,3,---,---,000,56,56,0,82936,82936
283,235,3,1,7,0,4,----,----,000,163,163,0,241403,241403
267,235,26,3,7,0,3,---,---,000,55,55,0,81455,81455
284,236,3,1,7,0,4,----,----,000,166,166,0,245846,245846
268,236,26,3,7,0,3,---,---,000,54,54,0,79974,79974
285,237,3,1,7,0,4,----,----,000,164,164,0,242884,242884
269,237,26,3,7,0,3,---,---,000,56,56,0,82936,82936
286,238,3,1,7,0,4,----,----,000,166,166,0,245846,245846
270,238,26,3,7,0,3,---,---,000,54,54,0,79974,79974
287,239,3,1,7,0,4,----,----,000,165,165,0,244365,244365
271,239,26,3,7,0,3,---,---,000,55,55,0,81455,81455
288,240,3,1,7,0,4,----,----,000,165,165,0,244365,244365
272,240,26,3,7,0,3,---,---,000,55,55,0,81455,81455
289,241,3,1,7,0,4,----,----,000,167,167,0,247327,247327
273,241,26,3,7,0,3,---,---,000,56,56,0,82936,82936
290,242,3,1,7,0,4,----,----,000,166,166,0,245846,245846
274,242,26,3,7,0,3,---,---,000,56,56,0,82936,82936
291,243,3,1,7,0,4,----,----,000,168,168,0,248808,248808
275,243,26,3,7,0,3,---,---,000,56,56,0,82936,82936
292,244,3,1,7,0,4,----,----,000,165,165,0,244365,244365
276,244,26,3,7,0,3,---,---,000,55,55,0,81455,81455
293,245,3,1,7,0,4,----,----,000,168,168,0,248808,248808
277,245,26,3,7,0,3,---,---,000,55,55,0,81455,81455
294,246,3,1,7,0,4,----,----,000,166,166,0,245846,245846
278,246,26,3,7,0,3,---,---,000,55,55,0,81455,81455
295,247,3,1,7,0,4,----,----,000,164,164,0,242884,242884
279,247,26,3,7,0,3,---,---,000,56,56,0,82936,82936
296,248,3,1,7,0,4,----,----,000,165,165,0,244365,244365
280,248,26,3,7,0,3,---,---,000,56,56,0,82936,82936
297,249,3,1,7,0,4,----,----,000,167,167,0,247327,247327
281,249,26,3,7,0,3,---,---,000,55,55,0,81455,81455
298,250,3,1,7,0,4,----,----,000,167,167,0,247327,247327
282,250,26,3,7,0,3,---,---,000,56,56,0,82936,82936
299,251,3,1,7,0,4,----,----,000,164,164,0,242884,242884
283,251,26,3,7,0,3,---,---,000,56,56,0,82936,82936
300,252,3,1,7,0,4,----,----,000,165,165,0,244365,244365
284,252,26,3,7,0,3,---,---,000,56,56,0,82936,82936
301,253,3,1,7,0,4,----,----,000,165,165,0,244365,244365
285,253,26,3,7,0,3,---,---,000,55,55,0,81455,81455
302,254,3,1,7,0,4,----,----,000,169,169,0,250289,250289
286,254,26,3,7,0,3,---,---,000,56,56,0,82936,82936
303,255,3,1,7,0,4,----,----,000,166,166,0,245846,245846
287,255,26,3,7,0,3,---,---,000,55,55,0,81455,81455
304,256,3,1,7,0,4,----,----,000,167,167,0,247327,247327
288,256,26,3,7,0,3,---,---,000,56,56,0,82936,82936
305,257,3,1,7,0,4,----,----,000,165,165,0,244365,244365
289,257,26,3,7,0,3,---,---,000,54,54,0,79974,79974
306,258,3,1,7,0,4,----,----,000,167,167,0,247327,247327
290,258,26,3,7,0,3,---,---,000,56,56,0,82936,82936
307,259,3,1,7,0,4,----,----,000,169,169,0,250289,250289
291,259,26,3,7,0,3,---,---,000,55,55,0,81455,81455
308,260,3,1,7,0,4,----,----,000,165,165,0,244365,244365
292,260,26,3,7,0,3,---,---,000,56,56,0,82936,82936
309,261,3,1,7,0,4,----,----,000,166,166,0,245846,245846
293,261,26,3,7,0,3,---,---,000,55,55,0,81455,81455
310,262,3,1,7,0,4,----,----,000,166,166,0,245846,245846
294,262,26,3,7,0,3,---,---,000,56,56,0,82936,82936
311,263,3,1,7,0,4,----,----,000,167,167,0,247327,247327
295,263,26,3,7,0,3,---,---,000,55,55,0,81455,81455
312,264,3,1,7,0,4,----,----,000,167,167,0,247327,247327
296,264,26,3,7,0,3,---,---,000,55,55,0,81455,81455
313,265,3,1,7,0,4,----,----,000,166,166,0,245846,245846
297,265,26,3,7,0,3,---,---,000,56,56,0,82936,82936
314,266,3,1,7,0,4,----,----,000,165,165,0,244365,244365
298,266,26,3,7,0,3,---,---,000,53,53,0,78493,78493
315,267,3,1,7,0,4,----,----,000,166,166,0,245846,245846
299,267,26,3,7,0,3,---,---,000,56,56,0,82936,82936
316,268,3,1,7,0,4,----,----,000,165,165,0,244365,244365
300,268,26,3,7,0,3,---,---,000,54,54,0,79974,79974
317,269,3,1,7,0,4,----,----,000,164,164,0,242884,242884
301,269,26,3,7,0,3,---,---,000,55,55,0,81455,81455
318,270,3,1,7,0,4,----,----,000,164,164,0,242884,242884
302,270,26,3,7,0,3,---,---,000,57,57,0,84417,84417
319,271,3,1,7,0,4,----,----,000,167,167,0,247327,247327
303,271,26,3,7,0,3,---,---,000,55,55,0,81455,81455
320,272,3,1,7,0,4,----,----,000,166,166,0,245846,245846
304,272,26,3,7,0,3,---,---,000,56,56,0,82936,82936
321,273,3,1,7,0,4,----,----,000,167,167,0,247327,247327
305,273,26,3,7,0,3,---,---,000,55,55,0,81455,81455
322,274,3,1,7,0,4,----,----,000,166,166,0,245846,245846
306,274,26,3,7,0,3,---,---,000,55,55,0,81455,81455
323,275,3,1,7,0,4,----,----,000,168,168,0,248808,248808
307,275,26,3,7,0,3,---,---,000,55,55,0,81455,81455
324,276,3,1,7,0,4,----,----,000,168,168,0,248808,248808
308,276,26,3,7,0,3,---,---,000,55,55,0,81455,81455
325,277,3,1,7,0,4,----,----,000,167,167,0,247327,247327
309,277,26,3,7,0,3,---,---,000,56,56,0,82936,82936
326,278,3,1,7,0,4,----,----,000,165,165,0,244365,244365
310,278,26,3,7,0,3,---,---,000,54,54,0,79974,79974
327,279,3,1,7,0,4,----,----,000,167,167,0,247327,247327
311,279,26,3,7,0,3,---,---,000,56,56,0,82936,82936
328,280,3,1,7,0,4,----,----,000,167,167,0,247327,247327
312,280,26,3,7,0,3,---,---,000,55,55,0,81455,81455
329,281,3,1,7,0,4,----,----,000,167,167,0,247327,247327
313,281,26,3,7,0,3,---,---,000,56,56,0,82936,82936
330,282,3,1,7,0,4,----,----,000,160,160,0,236960,236960
314,282,26,3,7,0,3,---,---,000,55,55,0,81455,81455
331,283,3,1,7,0,4,----,----,000,166,166,0,245846,245846
315,283,26,3,7,0,3,---,---,000,56,56,0,82936,82936
332,284,3,1,7,0,4,----,----,000,167,167,0,247327,247327
316,284,26,3,7,0,3,---,---,000,55,55,0,81455,81455
333,285,3,1,7,0,4,----,----,000,166,166,0,245846,245846
317,285,26,3,7,0,3,---,---,000,55,55,0,81455,81455
334,286,3,1,7,0,4,----,----,000,165,165,0,244365,244365
318,286,26,3,7,0,3,---,---,000,55,55,0,81455,81455
335,287,3,1,7,0,4,----,----,000,165,165,0,244365,244365
319,287,26,3,7,0,3,---,---,000,55,55,0,81455,81455
336,288,3,1,7,0,4,----,----,000,167,167,0,247327,247327
320,288,26,3,7,0,3,---,---,000,56,56,0,82936,82936
337,289,3,1,7,0,4,----,----,000,164,164,0,242884,242884
321,289,26,3,7,0,3,---,---,000,55,55,0,81455,81455
338,290,3,1,7,0,4,----,----,000,166,166,0,245846,245846
322,290,26,3,7,0,3,---,---,000,55,55,0,81455,81455
339,291,3,1,7,0,4,----,----,000,166,166,0,245846,245846
323,291,26,3,7,0,3,---,---,000,54,54,0,79974,79974
340,292,3,1,7,0,4,----,----,000,167,167,0,247327,247327
324,292,26,3,7,0,3,---,---,000,55,55,0,81455,81455
341,293,3,1,7,0,4,----,----,000,167,167,0,247327,247327
325,293,26,3,7,0,3,---,---,000,56,56,0,82936,82936
342,294,3,1,7,0,4,----,----,000,167,167,0,247327,247327
326,294,26,3,7,0,3,---,---,000,54,54,0,79974,79974
343,295,3,1,7,0,4,----,----,000,165,165,0,244365,244365
327,295,26,3,7,0,3,---,---,000,57,57,0,84417,84417
344,296,3,1,7,0,4,----,----,000,164,164,0,242884,242884
328,296,26,3,7,0,3,---,---,000,55,55,0,81455,81455
345,297,3,1,7,0,4,----,----,000,166,166,0,245846,245846
329,297,26,3,7,0,3,---,---,000,55,55,0,81455,81455
346,298,3,1,7,0,4,----,----,000,166,166,0,245846,245846
330,298,26,3,7,0,3,---,---,000,55,55,0,81455,81455
347,299,3,1,7,0,4,----,----,000,165,165,0,244365,244365
331,299,26,3,7,0,3,---,---,000,55,55,0,81455,81455
348,300,3,1,7,0,4,----,----,000,165,165,0,244365,244365
332,300,26,3,7,0,3,---,---,000,55,55,0,81455,81455
349,301,3,1,7,0,4,----,----,000,168,168,0,248808,248808
333,301,26,3,7,0,3,---,---,000,55,55,0,81455,81455
350,302,3,1,7,0,4,----,----,000,166,166,0,245846,245846
334,302,26,3,7,0,3,---,---,000,54,54,0,79974,79974
351,303,3,1,7,0,4,----,----,000,164,164,0,242884,242884
335,303,26,3,7,0,3,---,---,000,56,56,0,82936,82936
352,304,3,1,7,0,4,----,----,000,166,166,0,245846,245846
336,304,26,3,7,0,3,---,---,000,55,55,0,81455,81455
353,305,3,1,7,0,4,----,----,000,168,168,0,248808,248808
337,305,26,3,7,0,3,---,---,000,57,57,0,84417,84417
354,306,3,1,7,0,4,----,----,000,165,165,0,244365,244365
338,306,26,3,7,0,3,---,---,000,55,55,0,81455,81455
355,307,3,1,7,0,4,----,----,000,167,167,0,247327,247327
339,307,26,3,7,0,3,---,---,000,55,55,0,81455,81455
356,308,3,1,7,0,4,----,----,000,165,165,0,244365,244365
340,308,26,3,7,0,3,---,---,000,55,55,0,81455,81455
357,309,3,1,7,0,4,----,----,000,168,168,0,248808,248808
341,309,26,3,7,0,3,---,---,000,54,54,0,79974,79974
358,310,3,1,7,0,4,----,----,000,166,166,0,245846,245846
342,310,26,3,7,0,3,---,---,000,54,54,0,79974,79974
359,311,3,1,7,0,4,----,----,000,167,167,0,247327,247327
343,311,26,3,7,0,3,---,---,000,55,55,0,81455,81455
360,312,3,1,7,0,4,----,----,000,166,166,0,245846,245846
344,312,26,3,7,0,3,---,---,000,55,55,0,81455,81455
361,313,3,1,7,0,4,----,----,000,167,167,0,247327,247327
345,313,26,3,7,0,3,---,---,000,57,57,0,84417,84417
362,314,3,1,7,0,4,----,----,000,166,166,0,245846,245846
346,314,26,3,7,0,3,---,---,000,55,55,0,81455,81455
363,315,3,1,7,0,4,----,----,000,168,168,0,248808,248808
347,315,26,3,7,0,3,---,---,000,56,56,0,82936,82936
364,316,3,1,7,0,4,----,----,000,165,165,0,244365,244365
348,316,26,3,7,0,3,---,---,000,55,55,0,81455,81455
365,317,3,1,7,0,4,----,----,000,166,166,0,245846,245846
349,317,26,3,7,0,3,---,---,000,56,56,0,82936,82936
366,318,3,1,7,0,4,----,----,000,168,168,0,248808,248808
350,318,26,3,7,0,3,---,---,000,56,56,0,82936,82936
367,319,3,1,7,0,4,----,----,000,166,166,0,245846,245846
351,319,26,3,7,0,3,---,---,000,56,56,0,82936,82936
368,320,3,1,7,0,4,----,----,000,168,168,0,248808,248808
352,320,26,3,7,0,3,---,---,000,55,55,0,81455,81455
369,321,3,1,7,0,4,----,----,000,168,168,0,248808,248808
353,321,26,3,7,0,3,---,---,000,54,54,0,79974,79974
370,322,3,1,7,0,4,----,----,000,168,168,0,248808,248808
354,322,26,3,7,0,3,---,---,000,55,55,0,81455,81455
371,323,3,1,7,0,4,----,----,000,166,166,0,245846,245846
355,323,26,3,7,0,3,---,---,000,56,56,0,82936,82936
372,324,3,1,7,0,4,----,----,000,163,163,0,241403,241403
356,324,26,3,7,0,3,---,---,000,57,57,0,84417,84417
373,325,3,1,7,0,4,----,----,000,167,167,0,247327,247327
357,325,26,3,7,0,3,---,---,000,55,55,0,81455,81455
374,326,3,1,7,0,4,----,----,000,164,164,0,242884,242884
358,326,26,3,7,0,3,---,---,000,54,54,0,79974,79974
375,327,3,1,7,0,4,----,----,000,168,168,0,248808,248808
359,327,26,3,7,0,3,---,---,000,57,57,0,84417,84417
376,328,3,1,7,0,4,----,----,000,168,168,0,248808,248808
360,328,26,3,7,0,3,---,---,000,55,55,0,81455,81455
377,329,3,1,7,0,4,----,----,000,167,167,0,247327,247327
361,329,26,3,7,0,3,---,---,000,55,55,0,81455,81455
378,330,3,1,7,0,4,----,----,000,168,168,0,248808,248808
362,330,26,3,7,0,3,---,---,000,55,55,0,81455,81455
379,331,3,1,7,0,4,----,----,000,165,165,0,244365,244365
363,331,26,3,7,0,3,---,---,000,56,56,0,82936,82936
380,332,3,1,7,0,4,----,----,000,167,167,0,247327,247327
364,332,26,3,7,0,3,---,---,000,56,56,0,82936,82936
381,333,3,1,7,0,4,----,----,000,164,164,0,242884,242884
365,333,26,3,7,0,3,---,---,000,55,55,0,81455,81455
382,334,3,1,7,0,4,----,----,000,165,165,0,244365,244365
366,334,26,3,7,0,3,---,---,000,56,56,0,82936,82936
383,335,3,1,7,0,4,----,----,000,164,164,0,242884,242884
367,335,26,3,7,0,3,---,---,000,56,56,0,82936,82936
384,336,3,1,7,0,4,----,----,000,166,166,0,245846,245846
368,336,26,3,7,0,3,---,---,000,54,54,0,79974,79974
385,337,3,1,7,0,4,----,----,000,166,166,0,245846,245846
369,337,26,3,7,0,3,---,---,000,55,55,0,81455,81455
386,338,3,1,7,0,4,----,----,000,166,166,0,245846,245846
370,338,26,3,7,0,3,---,---,000,57,57,0,84417,84417
387,339,3,1,7,0,4,----,----,000,167,167,0,247327,247327
371,339,26,3,7,0,3,---,---,000,56,56,0,82936,82936
388,340,3,1,7,0,4,----,----,000,167,167,0,247327,247327
372,340,26,3,7,0,3,---,---,000,56,56,0,82936,82936
389,341,3,1,7,0,4,----,----,000,165,165,0,244365,244365
373,341,26,3,7,0,3,---,---,000,56,56,0,82936,82936
390,342,3,1,7,0,4,----,----,000,166,166,0,245846,245846
374,342,26,3,7,0,3,---,---,000,55,55,0,81455,81455
391,343,3,1,7,0,4,----,----,000,166,166,0,245846,245846
375,343,26,3,7,0,3,---,---,000,56,56,0,82936,82936
392,344,3,1,7,0,4,----,----,000,165,165,0,244365,244365
376,344,26,3,7,0,3,---,---,000,56,56,0,82936,82936
393,345,3,1,7,0,4,----,----,000,168,168,0,248808,248808
377,345,26,3,7,0,3,---,---,000,56,56,0,82936,82936
394,346,3,1,7,0,4,----,----,000,165,165,0,244365,244365
378,346,26,3,7,0,3,---,---,000,55,55,0,81455,81455
395,347,3,1,7,0,4,----,----,000,165,165,0,244365,244365
379,347,26,3,7,0,3,---,---,000,55,55,0,81455,81455
396,348,3,1,7,0,4,----,----,000,166,166,0,245846,245846
380,348,26,3,7,0,3,---,---,000,56,56,0,82936,82936
397,349,3,1,7,0,4,----,----,000,167,167,0,247327,247327
381,349,26,3,7,0,3,---,---,000,55,55,0,81455,81455
398,350,3,1,7,0,4,----,----,000,168,168,0,248808,248808
382,350,26,3,7,0,3,---,---,000,57,57,0,84417,84417
399,351,3,1,7,0,4,----,----,000,165,165,0,244365,244365
383,351,26,3,7,0,3,---,---,000,56,56,0,82936,82936
400,352,3,1,7,0,4,----,----,000,163,163,0,241403,241403
384,352,26,3,7,0,3,---,---,000,54,54,0,79974,79974
401,353,3,1,7,0,4,----,----,000,166,166,0,245846,245846
385,353,26,3,7,0,3,---,---,000,56,56,0,82936,82936
402,354,3,1,7,0,4,----,----,000,165,165,0,244365,244365
386,354,26,3,7,0,3,---,---,000,54,54,0,79974,79974
403,355,3,1,7,0,4,----,----,000,165,165,0,244365,244365
387,355,26,3,7,0,3,---,---,000,56,56,0,82936,82936
404,356,3,1,7,0,4,----,----,000,165,165,0,244365,244365
388,356,26,3,7,0,3,---,---,000,54,54,0,79974,79974
405,357,3,1,7,0,4,----,----,000,166,166,0,245846,245846
389,357,26,3,7,0,3,---,---,000,56,56,0,82936,82936
406,358,3,1,7,0,4,----,----,000,166,166,0,245846,245846
390,358,26,3,7,0,3,---,---,000,56,56,0,82936,82936
407,359,3,1,7,0,4,----,----,000,165,165,0,244365,244365
391,359,26,3,7,0,3,---,---,000,55,55,0,81455,81455
408,360,3,1,7,0,4,----,----,000,167,167,0,247327,247327
392,360,26,3,7,0,3,---,---,000,54,54,0,79974,79974
409,361,3,1,7,0,4,----,----,000,164,164,0,242884,242884
393,361,26,3,7,0,3,---,---,000,57,57,0,84417,84417
410,362,3,1,7,0,4,----,----,000,166,166,0,245846,245846
394,362,26,3,7,0,3,---,---,000,56,56,0,82936,82936
411,363,3,1,7,0,4,----,----,000,162,162,0,239922,239922
395,363,26,3,7,0,3,---,---,000,56,56,0,82936,82936
412,364,3,1,7,0,4,----,----,000,165,165,0,244365,244365
396,364,26,3,7,0,3,---,---,000,55,55,0,81455,81455
413,365,3,1,7,0,4,----,----,000,165,165,0,244365,244365
397,365,26,3,7,0,3,---,---,000,55,55,0,81455,81455
414,366,3,1,7,0,4,----,----,000,166,166,0,245846,245846
398,366,26,3,7,0,3,---,---,000,55,55,0,81455,81455
