epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
127,111,1,1,3,0,2,--,--,000,1,1,0,98,98
127,111,5,1,3,0,2,--,--,000,1,1,0,98,98
119,111,9,2,3,0,3,---,---,000,1,1,0,98,98
127,111,3,1,3,0,2,--,--,000,1,1,0,98,98
127,111,7,1,3,0,2,--,--,000,1,1,0,98,98
119,111,11,2,3,0,3,---,---,000,1,1,0,98,98
104,112,20,4,3,0,4,----,----,000,1,1,0,98,98
104,112,26,4,3,0,4,----,----,000,1,1,0,98,98
104,112,22,4,3,0,4,----,----,000,1,1,0,98,98
104,112,28,4,3,0,4,----,----,000,1,1,0,98,98
96,112,24,5,3,0,2,--,--,000,1,1,0,98,98
96,112,30,5,3,0,2,--,--,000,1,1,0,98,98
96,112,31,5,3,0,2,--,--,000,1,1,0,98,98
96,112,33,5,3,0,2,--,--,000,1,1,0,98,98
88,112,35,6,3,0,4,----,----,000,1,1,0,98,98
88,112,37,6,3,0,4,----,----,000,1,1,0,98,98
88,112,39,6,3,0,4,----,----,000,1,1,0,98,98
88,112,41,6,3,0,4,----,----,000,1,1,0,98,98
80,112,43,7,3,0,3,---,---,000,1,1,0,98,98
80,113,45,7,3,0,3,---,---,000,1,1,0,98,98
80,112,47,7,3,0,3,---,---,000,1,1,0,98,98
80,113,49,7,3,0,3,---,---,000,1,1,0,98,98
128,112,1,1,3,0,2,--,--,000,1,1,0,98,98
128,112,3,1,3,0,2,--,--,000,1,1,0,98,98
128,112,5,1,3,0,2,--,--,000,1,1,0,98,98
128,112,7,1,3,0,2,--,--,000,1,1,0,98,98
120,112,9,2,3,0,3,---,---,000,1,1,0,98,98
120,112,11,2,3,0,3,---,---,000,1,1,0,98,98
120,112,13,2,3,0,3,---,---,000,2,2,0,196,196
120,112,15,2,3,0,3,---,---,000,2,2,0,196,196
1289,1273,1,1,3,0,2,--,--,000,1,1,0,98,98
1289,1273,5,1,3,0,2,--,--,000,1,1,0,98,98
1282,1274,9,2,3,0,3,---,---,000,1,1,0,98,98
1282,1274,13,2,3,0,3,---,---,000,1,1,0,98,98
112,112,17,3,3,0,1,-,-,000,2,2,0,196,196
112,112,18,3,3,0,1,-,-,000,2,2,0,196,196
105,113,20,4,3,0,4,----,----,000,1,1,0,98,98
105,113,22,4,3,0,4,----,----,000,1,1,0,98,98
97,113,24,5,3,0,2,--,--,000,1,1,0,98,98
98,114,31,5,3,0,2,--,--,000,1,1,0,98,98
90,114,35,6,3,0,4,----,----,000,1,1,0,98,98
90,114,39,6,3,0,4,----,----,000,1,1,0,98,98
83,115,43,7,3,0,3,---,---,000,1,1,0,98,98
83,115,47,7,3,0,3,---,---,000,1,1,0,98,98
1289,1273,3,1,3,0,2,--,--,000,1,1,0,98,98
1290,1273,7,1,3,0,2,--,--,000,1,1,0,98,98
1282,1274,11,2,3,0,3,---,---,000,1,1,0,98,98
1282,1274,15,2,3,0,3,---,---,000,1,1,0,98,98
105,113,26,4,3,0,4,----,----,000,1,1,0,98,98
105,113,28,4,3,0,4,----,----,000,1,1,0,98,98
97,113,30,5,3,0,2,--,--,000,1,1,0,98,98
98,114,33,5,3,0,2,--,--,000,1,1,0,98,98
90,114,37,6,3,0,4,----,----,000,1,1,0,98,98
90,114,41,6,3,0,4,----,----,000,1,1,0,98,98
83,115,45,7,3,0,3,---,---,000,1,1,0,98,98
83,115,49,7,3,0,3,---,---,000,1,1,0,98,98
1267,1275,22,4,3,0,4,----,----,000,1,1,0,98,98
1267,1275,28,4,3,0,4,----,----,000,1,1,0,98,98
1259,1275,24,5,3,0,2,--,--,000,1,1,0,98,98
1259,1275,30,5,3,0,2,--,--,000,1,1,0,98,98
1259,1275,31,5,3,0,2,--,--,000,1,1,0,98,98
1259,1275,33,5,3,0,2,--,--,000,1,1,0,98,98
1251,1275,35,6,3,0,4,----,----,000,1,1,0,98,98
1251,1275,37,6,3,0,4,----,----,000,1,1,0,98,98
1251,1275,39,6,3,0,4,----,----,000,1,1,0,98,98
1251,1275,41,6,3,0,4,----,----,000,1,1,0,98,98
1243,1275,43,7,3,0,3,---,---,000,1,1,0,98,98
1243,1275,45,7,3,0,3,---,---,000,1,1,0,98,98
1243,1275,47,7,3,0,3,---,---,000,1,1,0,98,98
1243,1275,49,7,3,0,3,---,---,000,1,1,0,98,98
