epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
206,190,20,4,6,0,2,--,--,000,167,167,0,247327,247327
207,191,20,4,6,0,2,--,--,000,165,165,0,244365,244365
208,192,20,4,6,0,2,--,--,000,168,168,0,248808,248808
209,193,20,4,6,0,2,--,--,000,167,167,0,247327,247327
210,194,20,4,6,0,2,--,--,000,168,168,0,248808,248808
211,195,20,4,6,0,2,--,--,000,165,165,0,244365,244365
212,196,20,4,6,0,2,--,--,000,165,165,0,244365,244365
213,197,20,4,6,0,2,--,--,000,165,165,0,244365,244365
214,198,20,4,6,0,2,--,--,000,162,162,0,239922,239922
215,199,20,4,6,0,2,--,--,000,162,162,0,239922,239922
216,200,20,4,6,0,2,--,--,000,167,167,0,247327,247327
217,201,20,4,6,0,2,--,--,000,165,165,0,244365,244365
218,202,20,4,6,0,2,--,--,000,168,168,0,248808,248808
219,203,20,4,6,0,2,--,--,000,167,167,0,247327,247327
220,204,20,4,6,0,2,--,--,000,165,165,0,244365,244365
221,205,20,4,6,0,2,--,--,000,166,166,0,245846,245846
222,206,20,4,6,0,2,--,--,000,167,167,0,247327,247327
223,207,20,4,6,0,2,--,--,000,164,164,0,242884,242884
224,208,20,4,6,0,2,--,--,000,166,166,0,245846,245846
225,209,20,4,6,0,2,--,--,000,166,166,0,245846,245846
226,210,20,4,6,0,2,--,--,000,165,165,0,244365,244365
227,211,20,4,6,0,2,--,--,000,167,167,0,247327,247327
228,212,20,4,6,0,2,--,--,000,166,166,0,245846,245846
229,213,20,4,6,0,2,--,--,000,165,165,0,244365,244365
230,214,20,4,6,0,2,--,--,000,166,166,0,245846,245846
231,215,20,4,6,0,2,--,--,000,164,164,0,242884,242884
232,216,20,4,6,0,2,--,--,000,166,166,0,245846,245846
233,217,20,4,6,0,2,--,--,000,165,165,0,244365,244365
234,218,20,4,6,0,2,--,--,000,167,167,0,247327,247327
235,219,20,4,6,0,2,--,--,000,164,164,0,242884,242884
236,220,20,4,6,0,2,--,--,000,167,167,0,247327,247327
237,221,20,4,6,0,2,--,--,000,163,163,0,241403,241403
238,222,20,4,6,0,2,--,--,000,166,166,0,245846,245846
239,223,20,4,6,0,2,--,--,000,167,167,0,247327,247327
240,224,20,4,6,0,2,--,--,000,168,168,0,248808,248808
241,225,20,4,6,0,2,--,--,000,164,164,0,242884,242884
242,226,20,4,6,0,2,--,--,000,168,168,0,248808,248808
243,227,20,4,6,0,2,--,--,000,165,165,0,244365,244365
244,228,20,4,6,0,2,--,--,000,167,167,0,247327,247327
245,229,20,4,6,0,2,--,--,000,162,162,0,239922,239922
246,230,20,4,6,0,2,--,--,000,164,164,0,242884,242884
247,231,20,4,6,0,2,--,--,000,169,169,0,250289,250289
248,232,20,4,6,0,2,--,--,000,166,166,0,245846,245846
249,233,20,4,6,0,2,--,--,000,168,168,0,248808,248808
250,234,20,4,6,0,2,--,--,000,165,165,0,244365,244365
251,235,20,4,6,0,2,--,--,000,168,168,0,248808,248808
252,236,20,4,6,0,2,--,--,000,166,166,0,245846,245846
253,237,20,4,6,0,2,--,--,000,166,166,0,245846,245846
254,238,20,4,6,0,2,--,--,000,165,165,0,244365,244365
255,239,20,4,6,0,2,--,--,000,168,168,0,248808,248808
256,240,20,4,6,0,2,--,--,000,165,165,0,244365,244365
257,241,20,4,6,0,2,--,--,000,164,164,0,242884,242884
258,242,20,4,6,0,2,--,--,000,165,165,0,244365,244365
259,243,20,4,6,0,2,--,--,000,163,163,0,241403,241403
260,244,20,4,6,0,2,--,--,000,163,163,0,241403,241403
261,245,20,4,6,0,2,--,--,000,167,167,0,247327,247327
262,246,20,4,6,0,2,--,--,000,166,166,0,245846,245846
263,247,20,4,6,0,2,--,--,000,165,165,0,244365,244365
264,248,20,4,6,0,2,--,--,000,165,165,0,244365,244365
265,249,20,4,6,0,2,--,--,000,165,165,0,244365,244365
266,250,20,4,6,0,2,--,--,000,166,166,0,245846,245846
267,251,20,4,6,0,2,--,--,000,167,167,0,247327,247327
268,252,20,4,6,0,2,--,--,000,167,167,0,247327,247327
269,253,20,4,6,0,2,--,--,000,167,167,0,247327,247327
270,254,20,4,6,0,2,--,--,000,166,166,0,245846,245846
271,255,20,4,6,0,2,--,--,000,165,165,0,244365,244365
272,256,20,4,6,0,2,--,--,000,166,166,0,245846,245846
273,257,20,4,6,0,2,--,--,000,166,166,0,245846,245846
274,258,20,4,6,0,2,--,--,000,166,166,0,245846,245846
275,259,20,4,6,0,2,--,--,000,166,166,0,245846,245846
276,260,20,4,6,0,2,--,--,000,163,163,0,241403,241403
277,261,20,4,6,0,2,--,--,000,165,165,0,244365,244365
278,262,20,4,6,0,2,--,--,000,168,168,0,248808,248808
279,263,20,4,6,0,2,--,--,000,167,167,0,247327,247327
280,264,20,4,6,0,2,--,--,000,167,167,0,247327,247327
281,265,20,4,6,0,2,--,--,000,167,167,0,247327,247327
282,266,20,4,6,0,2,--,--,000,159,159,0,235479,235479
283,267,20,4,6,0,2,--,--,000,168,168,0,248808,248808
284,268,20,4,6,0,2,--,--,000,168,168,0,248808,248808
285,269,20,4,6,0,2,--,--,000,166,166,0,245846,245846
286,270,20,4,6,0,2,--,--,000,167,167,0,247327,247327
287,271,20,4,6,0,2,--,--,000,164,164,0,242884,242884
288,272,20,4,6,0,2,--,--,000,167,167,0,247327,247327
289,273,20,4,6,0,2,--,--,000,167,167,0,247327,247327
290,274,20,4,6,0,2,--,--,000,166,166,0,245846,245846
291,275,20,4,6,0,2,--,--,000,165,165,0,244365,244365
292,276,20,4,6,0,2,--,--,000,167,167,0,247327,247327
293,277,20,4,6,0,2,--,--,000,164,164,0,242884,242884
294,278,20,4,6,0,2,--,--,000,164,164,0,242884,242884
295,279,20,4,6,0,2,--,--,000,165,165,0,244365,244365
296,280,20,4,6,0,2,--,--,000,165,165,0,244365,244365
297,281,20,4,6,0,2,--,--,000,167,167,0,247327,247327
298,282,20,4,6,0,2,--,--,000,168,168,0,248808,248808
299,283,20,4,6,0,2,--,--,000,166,166,0,245846,245846
300,284,20,4,6,0,2,--,--,000,168,168,0,248808,248808
301,285,20,4,6,0,2,--,--,000,167,167,0,247327,247327
302,286,20,4,6,0,2,--,--,000,167,167,0,247327,247327
303,287,20,4,6,0,2,--,--,000,166,166,0,245846,245846
304,288,20,4,6,0,2,--,--,000,167,167,0,247327,247327
305,289,20,4,6,0,2,--,--,000,166,166,0,245846,245846
306,290,20,4,6,0,2,--,--,000,167,167,0,247327,247327
307,291,20,4,6,0,2,--,--,000,164,164,0,242884,242884
308,292,20,4,6,0,2,--,--,000,167,167,0,247327,247327
309,293,20,4,6,0,2,--,--,000,165,165,0,244365,244365
310,294,20,4,6,0,2,--,--,000,168,168,0,248808,248808
311,295,20,4,6,0,2,--,--,000,164,164,0,242884,242884
312,296,20,4,6,0,2,--,--,000,166,166,0,245846,245846
313,297,20,4,6,0,2,--,--,000,159,159,0,235479,235479
314,298,20,4,6,0,2,--,--,000,168,168,0,248808,248808
315,299,20,4,6,0,2,--,--,000,164,164,0,242884,242884
316,300,20,4,6,0,2,--,--,000,166,166,0,245846,245846
317,301,20,4,6,0,2,--,--,000,167,167,0,247327,247327
318,302,20,4,6,0,2,--,--,000,167,167,0,247327,247327
319,303,20,4,6,0,2,--,--,000,166,166,0,245846,245846
320,304,20,4,6,0,2,--,--,000,165,165,0,244365,244365
321,305,20,4,6,0,2,--,--,000,165,165,0,244365,244365
322,306,20,4,6,0,2,--,--,000,165,165,0,244365,244365
323,307,20,4,6,0,2,--,--,000,167,167,0,247327,247327
324,308,20,4,6,0,2,--,--,000,165,165,0,244365,244365
325,309,20,4,6,0,2,--,--,000,166,166,0,245846,245846
326,310,20,4,6,0,2,--,--,000,167,167,0,247327,247327
327,311,20,4,6,0,2,--,--,000,165,165,0,244365,244365
328,312,20,4,6,0,2,--,--,000,159,159,0,235479,235479
329,313,20,4,6,0,2,--,--,000,167,167,0,247327,247327
330,314,20,4,6,0,2,--,--,000,168,168,0,248808,248808
331,315,20,4,6,0,2,--,--,000,165,165,0,244365,244365
332,316,20,4,6,0,2,--,--,000,167,167,0,247327,247327
333,317,20,4,6,0,2,--,--,000,165,165,0,244365,244365
334,318,20,4,6,0,2,--,--,000,167,167,0,247327,247327
335,319,20,4,6,0,2,--,--,000,168,168,0,248808,248808
336,320,20,4,6,0,2,--,--,000,165,165,0,244365,244365
337,321,20,4,6,0,2,--,--,000,167,167,0,247327,247327
338,322,20,4,6,0,2,--,--,000,166,166,0,245846,245846
339,323,20,4,6,0,2,--,--,000,167,167,0,247327,247327
340,324,20,4,6,0,2,--,--,000,168,168,0,248808,248808
341,325,20,4,6,0,2,--,--,000,163,163,0,241403,241403
342,326,20,4,6,0,2,--,--,000,167,167,0,247327,247327
343,327,20,4,6,0,2,--,--,000,163,163,0,241403,241403
344,328,20,4,6,0,2,--,--,000,167,167,0,247327,247327
345,329,20,4,6,0,2,--,--,000,169,169,0,250289,250289
346,330,20,4,6,0,2,--,--,000,167,167,0,247327,247327
347,331,20,4,6,0,2,--,--,000,168,168,0,248808,248808
348,332,20,4,6,0,2,--,--,000,165,165,0,244365,244365
349,333,20,4,6,0,2,--,--,000,164,164,0,242884,242884
350,334,20,4,6,0,2,--,--,000,166,166,0,245846,245846
351,335,20,4,6,0,2,--,--,000,166,166,0,245846,245846
352,336,20,4,6,0,2,--,--,000,166,166,0,245846,245846
353,337,20,4,6,0,2,--,--,000,169,169,0,250289,250289
354,338,20,4,6,0,2,--,--,000,168,168,0,248808,248808
355,339,20,4,6,0,2,--,--,000,166,166,0,245846,245846
356,340,20,4,6,0,2,--,--,000,166,166,0,245846,245846
357,341,20,4,6,0,2,--,--,000,166,166,0,245846,245846
358,342,20,4,6,0,2,--,--,000,165,165,0,244365,244365
359,343,20,4,6,0,2,--,--,000,160,160,0,236960,236960
360,344,20,4,6,0,2,--,--,000,163,163,0,241403,241403
361,345,20,4,6,0,2,--,--,000,166,166,0,245846,245846
362,346,20,4,6,0,2,--,--,000,166,166,0,245846,245846
363,347,20,4,6,0,2,--,--,000,167,167,0,247327,247327
364,348,20,4,6,0,2,--,--,000,166,166,0,245846,245846
365,349,20,4,6,0,2,--,--,000,167,167,0,247327,247327
366,350,20,4,6,0,2,--,--,000,165,165,0,244365,244365
367,351,20,4,6,0,2,--,--,000,166,166,0,245846,245846
368,352,20,4,6,0,2,--,--,000,167,167,0,247327,247327
369,353,20,4,6,0,2,--,--,000,164,164,0,242884,242884
370,354,20,4,6,0,2,--,--,000,168,168,0,248808,248808
371,355,20,4,6,0,2,--,--,000,165,165,0,244365,244365
372,356,20,4,6,0,2,--,--,000,166,166,0,245846,245846
373,357,20,4,6,0,2,--,--,000,165,165,0,244365,244365
374,358,20,4,6,0,2,--,--,000,162,162,0,239922,239922
375,359,20,4,6,0,2,--,--,000,168,168,0,248808,248808
376,360,20,4,6,0,2,--,--,000,164,164,0,242884,242884
377,361,20,4,6,0,2,--,--,000,164,164,0,242884,242884
378,362,20,4,6,0,2,--,--,000,166,166,0,245846,245846
379,363,20,4,6,0,2,--,--,000,165,165,0,244365,244365
380,364,20,4,6,0,2,--,--,000,165,165,0,244365,244365
381,365,20,4,6,0,2,--,--,000,166,166,0,245846,245846
382,366,20,4,6,0,2,--,--,000,165,165,0,244365,244365
383,367,20,4,6,0,2,--,--,000,165,165,0,244365,244365
384,368,20,4,6,0,2,--,--,000,167,167,0,247327,247327
385,369,20,4,6,0,2,--,--,000,166,166,0,245846,245846
386,370,20,4,6,0,2,--,--,000,164,164,0,242884,242884
387,371,20,4,6,0,2,--,--,000,165,165,0,244365,244365
388,372,20,4,6,0,2,--,--,000,162,162,0,239922,239922
389,373,20,4,6,0,2,--,--,000,162,162,0,239922,239922
390,374,20,4,6,0,2,--,--,000,164,164,0,242884,242884
391,375,20,4,6,0,2,--,--,000,165,165,0,244365,244365
392,376,20,4,6,0,2,--,--,000,163,163,0,241403,241403
393,377,20,4,6,0,2,--,--,000,166,166,0,245846,245846
394,378,20,4,6,0,2,--,--,000,166,166,0,245846,245846
395,379,20,4,6,0,2,--,--,000,165,165,0,244365,244365
396,380,20,4,6,0,2,--,--,000,168,168,0,248808,248808
397,381,20,4,6,0,2,--,--,000,164,164,0,242884,242884
398,382,20,4,6,0,2,--,--,000,168,168,0,248808,248808
399,383,20,4,6,0,2,--,--,000,165,165,0,244365,244365
400,384,20,4,6,0,2,--,--,000,166,166,0,245846,245846
401,385,20,4,6,0,2,--,--,000,168,168,0,248808,248808
402,386,20,4,6,0,2,--,--,000,167,167,0,247327,247327
403,387,20,4,6,0,2,--,--,000,165,165,0,244365,244365
404,388,20,4,6,0,2,--,--,000,164,164,0,242884,242884
405,389,20,4,6,0,2,--,--,000,162,162,0,239922,239922
406,390,20,4,6,0,2,--,--,000,167,167,0,247327,247327
407,391,20,4,6,0,2,--,--,000,166,166,0,245846,245846
408,392,20,4,6,0,2,--,--,000,166,166,0,245846,245846
409,393,20,4,6,0,2,--,--,000,167,167,0,247327,247327
410,394,20,4,6,0,2,--,--,000,167,167,0,247327,247327
411,395,20,4,6,0,2,--,--,000,163,163,0,241403,241403
412,396,20,4,6,0,2,--,--,000,168,168,0,248808,248808
413,397,20,4,6,0,2,--,--,000,165,165,0,244365,244365
414,398,20,4,6,0,2,--,--,000,165,165,0,244365,244365
415,399,20,4,6,0,2,--,--,000,164,164,0,242884,242884
416,400,20,4,6,0,2,--,--,000,166,166,0,245846,245846
417,401,20,4,6,0,2,--,--,000,167,167,0,247327,247327
418,402,20,4,6,0,2,--,--,000,167,167,0,247327,247327
419,403,20,4,6,0,2,--,--,000,167,167,0,247327,247327
420,404,20,4,6,0,2,--,--,000,162,162,0,239922,239922
421,405,20,4,6,0,2,--,--,000,167,167,0,247327,247327
422,406,20,4,6,0,2,--,--,000,166,166,0,245846,245846
423,407,20,4,6,0,2,--,--,000,166,166,0,245846,245846
424,408,20,4,6,0,2,--,--,000,164,164,0,242884,242884
425,409,20,4,6,0,2,--,--,000,165,165,0,244365,244365
426,410,20,4,6,0,2,--,--,000,166,166,0,245846,245846
427,411,20,4,6,0,2,--,--,000,166,166,0,245846,245846
428,412,20,4,6,0,2,--,--,000,168,168,0,248808,248808
429,413,20,4,6,0,2,--,--,000,166,166,0,245846,245846
430,414,20,4,6,0,2,--,--,000,164,164,0,242884,242884
431,415,20,4,6,0,2,--,--,000,164,164,0,242884,242884
432,416,20,4,6,0,2,--,--,000,163,163,0,241403,241403
433,417,20,4,6,0,2,--,--,000,165,165,0,244365,244365
434,418,20,4,6,0,2,--,--,000,165,165,0,244365,244365
435,419,20,4,6,0,2,--,--,000,163,163,0,241403,241403
436,420,20,4,6,0,2,--,--,000,158,158,0,233998,233998
437,421,20,4,6,0,2,--,--,000,164,164,0,242884,242884
438,422,20,4,6,0,2,--,--,000,167,167,0,247327,247327
439,423,20,4,6,0,2,--,--,000,165,165,0,244365,244365
440,424,20,4,6,0,2,--,--,000,167,167,0,247327,247327
441,425,20,4,6,0,2,--,--,000,163,163,0,241403,241403
442,426,20,4,6,0,2,--,--,000,166,166,0,245846,245846
443,427,20,4,6,0,2,--,--,000,168,168,0,248808,248808
444,428,20,4,6,0,2,--,--,000,166,166,0,245846,245846
445,429,20,4,6,0,2,--,--,000,164,164,0,242884,242884
446,430,20,4,6,0,2,--,--,000,167,167,0,247327,247327
447,431,20,4,6,0,2,--,--,000,167,167,0,247327,247327
448,432,20,4,6,0,2,--,--,000,166,166,0,245846,245846
449,433,20,4,6,0,2,--,--,000,164,164,0,242884,242884
450,434,20,4,6,0,2,--,--,000,166,166,0,245846,245846
451,435,20,4,6,0,2,--,--,000,163,163,0,241403,241403
452,436,20,4,6,0,2,--,--,000,166,166,0,245846,245846
453,437,20,4,6,0,2,--,--,000,167,167,0,247327,247327
454,438,20,4,6,0,2,--,--,000,165,165,0,244365,244365
455,439,20,4,6,0,2,--,--,000,164,164,0,242884,242884
456,440,20,4,6,0,2,--,--,000,166,166,0,245846,245846
457,441,20,4,6,0,2,--,--,000,164,164,0,242884,242884
458,442,20,4,6,0,2,--,--,000,167,167,0,247327,247327
459,443,20,4,6,0,2,--,--,000,165,165,0,244365,244365
460,444,20,4,6,0,2,--,--,000,166,166,0,245846,245846
461,445,20,4,6,0,2,--,--,000,165,165,0,244365,244365
462,446,20,4,6,0,2,--,--,000,166,166,0,245846,245846
463,447,20,4,6,0,2,--,--,000,165,165,0,244365,244365
464,448,20,4,6,0,2,--,--,000,163,163,0,241403,241403
465,449,20,4,6,0,2,--,--,000,167,167,0,247327,247327
466,450,20,4,6,0,2,--,--,000,160,160,0,236960,236960
467,451,20,4,6,0,2,--,--,000,166,166,0,245846,245846
468,452,20,4,6,0,2,--,--,000,165,165,0,244365,244365
469,453,20,4,6,0,2,--,--,000,168,168,0,248808,248808
470,454,20,4,6,0,2,--,--,000,166,166,0,245846,245846
471,455,20,4,6,0,2,--,--,000,168,168,0,248808,248808
472,456,20,4,6,0,2,--,--,000,167,167,0,247327,247327
473,457,20,4,6,0,2,--,--,000,164,164,0,242884,242884
474,458,20,4,6,0,2,--,--,000,163,163,0,241403,241403
475,459,20,4,6,0,2,--,--,000,166,166,0,245846,245846
476,460,20,4,6,0,2,--,--,000,164,164,0,242884,242884
477,461,20,4,6,0,2,--,--,000,166,166,0,245846,245846
478,462,20,4,6,0,2,--,--,000,166,166,0,245846,245846
479,463,20,4,6,0,2,--,--,000,166,166,0,245846,245846
480,464,20,4,6,0,2,--,--,000,167,167,0,247327,247327
481,465,20,4,6,0,2,--,--,000,163,163,0,241403,241403
482,466,20,4,6,0,2,--,--,000,161,161,0,238441,238441
483,467,20,4,6,0,2,--,--,000,164,164,0,242884,242884
484,468,20,4,6,0,2,--,--,000,166,166,0,245846,245846
485,469,20,4,6,0,2,--,--,000,166,166,0,245846,245846
486,470,20,4,6,0,2,--,--,000,166,166,0,245846,245846
487,471,20,4,6,0,2,--,--,000,165,165,0,244365,244365
488,472,20,4,6,0,2,--,--,000,166,166,0,245846,245846
489,473,20,4,6,0,2,--,--,000,166,166,0,245846,245846
490,474,20,4,6,0,2,--,--,000,166,166,0,245846,245846
491,475,20,4,6,0,2,--,--,000,163,163,0,241403,241403
492,476,20,4,6,0,2,--,--,000,168,168,0,248808,248808
493,477,20,4,6,0,2,--,--,000,165,165,0,244365,244365
494,478,20,4,6,0,2,--,--,000,165,165,0,244365,244365
495,479,20,4,6,0,2,--,--,000,166,166,0,245846,245846
496,480,20,4,6,0,2,--,--,000,169,169,0,250289,250289
497,481,20,4,6,0,2,--,--,000,163,163,0,241403,241403
498,482,20,4,6,0,2,--,--,000,164,164,0,242884,242884
499,483,20,4,6,0,2,--,--,000,165,165,0,244365,244365
500,484,20,4,6,0,2,--,--,000,165,165,0,244365,244365
501,485,20,4,6,0,2,--,--,000,168,168,0,248808,248808
502,486,20,4,6,0,2,--,--,000,166,166,0,245846,245846
503,487,20,4,6,0,2,--,--,000,167,167,0,247327,247327
504,488,20,4,6,0,2,--,--,000,165,165,0,244365,244365
505,489,20,4,6,0,2,--,--,000,165,165,0,244365,244365
506,490,20,4,6,0,2,--,--,000,165,165,0,244365,244365
507,491,20,4,6,0,2,--,--,000,166,166,0,245846,245846
508,492,20,4,6,0,2,--,--,000,166,166,0,245846,245846
509,493,20,4,6,0,2,--,--,000,167,167,0,247327,247327
510,494,20,4,6,0,2,--,--,000,166,166,0,245846,245846
511,495,20,4,6,0,2,--,--,000,163,163,0,241403,241403
512,496,20,4,6,0,2,--,--,000,161,161,0,238441,238441
513,497,20,4,6,0,2,--,--,000,166,166,0,245846,245846
514,498,20,4,6,0,2,--,--,000,168,168,0,248808,248808
515,499,20,4,6,0,2,--,--,000,165,165,0,244365,244365
516,500,20,4,6,0,2,--,--,000,165,165,0,244365,244365
517,501,20,4,6,0,2,--,--,000,167,167,0,247327,247327
518,502,20,4,6,0,2,--,--,000,165,165,0,244365,244365
519,503,20,4,6,0,2,--,--,000,165,165,0,244365,244365
520,504,20,4,6,0,2,--,--,000,165,165,0,244365,244365
521,505,20,4,6,0,2,--,--,000,168,168,0,248808,248808
522,506,20,4,6,0,2,--,--,000,166,166,0,245846,245846
523,507,20,4,6,0,2,--,--,000,167,167,0,247327,247327
524,508,20,4,6,0,2,--,--,000,164,164,0,242884,242884
525,509,20,4,6,0,2,--,--,000,169,169,0,250289,250289
526,510,20,4,6,0,2,--,--,000,166,166,0,245846,245846
527,511,20,4,6,0,2,--,--,000,166,166,0,245846,245846
528,512,20,4,6,0,2,--,--,000,161,161,0,238441,238441
529,513,20,4,6,0,2,--,--,000,166,166,0,245846,245846
530,514,20,4,6,0,2,--,--,000,166,166,0,245846,245846
531,515,20,4,6,0,2,--,--,000,168,168,0,248808,248808
532,516,20,4,6,0,2,--,--,000,166,166,0,245846,245846
533,517,20,4,6,0,2,--,--,000,166,166,0,245846,245846
534,518,20,4,6,0,2,--,--,000,165,165,0,244365,244365
535,519,20,4,6,0,2,--,--,000,167,167,0,247327,247327
536,520,20,4,6,0,2,--,--,000,167,167,0,247327,247327
537,521,20,4,6,0,2,--,--,000,167,167,0,247327,247327
538,522,20,4,6,0,2,--,--,000,166,166,0,245846,245846
539,523,20,4,6,0,2,--,--,000,164,164,0,242884,242884
540,524,20,4,6,0,2,--,--,000,167,167,0,247327,247327
541,525,20,4,6,0,2,--,--,000,163,163,0,241403,241403
542,526,20,4,6,0,2,--,--,000,165,165,0,244365,244365
543,527,20,4,6,0,2,--,--,000,162,162,0,239922,239922
544,528,20,4,6,0,2,--,--,000,166,166,0,245846,245846
545,529,20,4,6,0,2,--,--,000,167,167,0,247327,247327
546,530,20,4,6,0,2,--,--,000,166,166,0,245846,245846
547,531,20,4,6,0,2,--,--,000,165,165,0,244365,244365
548,532,20,4,6,0,2,--,--,000,167,167,0,247327,247327
549,533,20,4,6,0,2,--,--,000,165,165,0,244365,244365
550,534,20,4,6,0,2,--,--,000,167,167,0,247327,247327
551,535,20,4,6,0,2,--,--,000,167,167,0,247327,247327
552,536,20,4,6,0,2,--,--,000,164,164,0,242884,242884
553,537,20,4,6,0,2,--,--,000,168,168,0,248808,248808
554,538,20,4,6,0,2,--,--,000,167,167,0,247327,247327
555,539,20,4,6,0,2,--,--,000,166,166,0,245846,245846
556,540,20,4,6,0,2,--,--,000,166,166,0,245846,245846
557,541,20,4,6,0,2,--,--,000,165,165,0,244365,244365
558,542,20,4,6,0,2,--,--,000,168,168,0,248808,248808
559,543,20,4,6,0,2,--,--,000,161,161,0,238441,238441
560,544,20,4,6,0,2,--,--,000,166,166,0,245846,245846
561,545,20,4,6,0,2,--,--,000,166,166,0,245846,245846
562,546,20,4,6,0,2,--,--,000,167,167,0,247327,247327
563,547,20,4,6,0,2,--,--,000,164,164,0,242884,242884
564,548,20,4,6,0,2,--,--,000,165,165,0,244365,244365
565,549,20,4,6,0,2,--,--,000,166,166,0,245846,245846
566,550,20,4,6,0,2,--,--,000,164,164,0,242884,242884
567,551,20,4,6,0,2,--,--,000,164,164,0,242884,242884
568,552,20,4,6,0,2,--,--,000,164,164,0,242884,242884
569,553,20,4,6,0,2,--,--,000,164,164,0,242884,242884
570,554,20,4,6,0,2,--,--,000,166,166,0,245846,245846
571,555,20,4,6,0,2,--,--,000,164,164,0,242884,242884
572,556,20,4,6,0,2,--,--,000,168,168,0,248808,248808
573,557,20,4,6,0,2,--,--,000,168,168,0,248808,248808
574,558,20,4,6,0,2,--,--,000,160,160,0,236960,236960
575,559,20,4,6,0,2,--,--,000,166,166,0,245846,245846
576,560,20,4,6,0,2,--,--,000,166,166,0,245846,245846
577,561,20,4,6,0,2,--,--,000,164,164,0,242884,242884
578,562,20,4,6,0,2,--,--,000,166,166,0,245846,245846
579,563,20,4,6,0,2,--,--,000,166,166,0,245846,245846
580,564,20,4,6,0,2,--,--,000,165,165,0,244365,244365
581,565,20,4,6,0,2,--,--,000,166,166,0,245846,245846
582,566,20,4,6,0,2,--,--,000,166,166,0,245846,245846
583,567,20,4,6,0,2,--,--,000,165,165,0,244365,244365
584,568,20,4,6,0,2,--,--,000,166,166,0,245846,245846
585,569,20,4,6,0,2,--,--,000,168,168,0,248808,248808
586,570,20,4,6,0,2,--,--,000,166,166,0,245846,245846
587,571,20,4,6,0,2,--,--,000,165,165,0,244365,244365
588,572,20,4,6,0,2,--,--,000,166,166,0,245846,245846
589,573,20,4,6,0,2,--,--,000,161,161,0,238441,238441
590,574,20,4,6,0,2,--,--,000,166,166,0,245846,245846
591,575,20,4,6,0,2,--,--,000,165,165,0,244365,244365
592,576,20,4,6,0,2,--,--,000,165,165,0,244365,244365
593,577,20,4,6,0,2,--,--,000,164,164,0,242884,242884
594,578,20,4,6,0,2,--,--,000,165,165,0,244365,244365
595,579,20,4,6,0,2,--,--,000,165,165,0,244365,244365
596,580,20,4,6,0,2,--,--,000,164,164,0,242884,242884
597,581,20,4,6,0,2,--,--,000,167,167,0,247327,247327
598,582,20,4,6,0,2,--,--,000,165,165,0,244365,244365
599,583,20,4,6,0,2,--,--,000,165,165,0,244365,244365
